,EDA_mean,EDA_std,EDA_min,EDA_max,EDA_phasic_mean,EDA_phasic_std,EDA_phasic_min,EDA_phasic_max,EDA_smna_mean,EDA_smna_std,EDA_smna_min,EDA_smna_max,EDA_tonic_mean,EDA_tonic_std,EDA_tonic_min,EDA_tonic_max,BVP_mean,BVP_std,BVP_min,BVP_max,TEMP_mean,TEMP_std,TEMP_min,TEMP_max,ACC_x_mean,ACC_x_std,ACC_x_min,ACC_x_max,ACC_y_mean,ACC_y_std,ACC_y_min,ACC_y_max,ACC_z_mean,ACC_z_std,ACC_z_min,ACC_z_max,Resp_mean,Resp_std,Resp_min,Resp_max,net_acc_mean,net_acc_std,net_acc_min,net_acc_max,BVP_peak_freq,TEMP_slope,0,1,2
0,0.4096935856016514,0.00770058676171032,0.3945655326075132,0.4334815069401694,0.029113727058274152,0.01520869388346755,0.0035277231848235982,0.06539294948434639,0.019580790031421814,0.056472845131618064,4.1493148583704453e-08,0.29633110746560976,-0.5524158681889308,0.015059484544669032,-0.5747513299674591,-0.5229633582464188,1.869299039005088,64.37950463319882,-303.27,200.4,33.681171171171165,0.03543851881623504,33.63,33.77,1.770358849224857e-05,1.4077188662627119e-05,-1.2689951183565858e-05,4.027680158262207e-05,0.01277491925490954,0.012513986210513105,-0.019915447349172104,0.03649154813641292,1.5190540509505662e-05,1.2078912969154244e-05,-1.088859569922836e-05,3.455945591494219e-05,0.02207756687569468,0.017555202113797384,-0.01582522357131969,0.050227883508971186,0.015354139901788284,0.00916338465041721,5.628924587130778e-05,0.03649155805059688,0.1492368569813454,-0.0009124254124254313,False,True,False
0,0.38944317228884395,0.00532262675181725,0.37861212292126106,0.3998956072618552,0.025495162086569274,0.021198842122206886,0.0033091513841426523,0.08211036990965154,0.02093358431317892,0.06674439317368641,3.581286467380096e-08,0.3994374979310402,-0.618348612100066,0.022831027233212682,-0.6496116250693633,-0.5753198067756985,-1.0324604072398191,49.05116064949311,-199.62,178.49,33.59036036036036,0.03133188697935636,33.53,33.65,1.9461836405958615e-05,6.580726073521648e-06,5.517370079811242e-06,4.4138960638489935e-05,0.020040941586396403,0.0078688341263465,-0.008907932850339967,0.04061117890102488,1.6699202788379832e-05,5.646583236249522e-06,4.7341720431427655e-06,3.7873376345142124e-05,0.024270220411218305,0.00820660851004387,0.006880531987530299,0.055044255900242395,0.02015366249020105,0.007575181902582447,0.0006550180500929153,0.04061118264922473,0.07239819004524888,-0.0007232362232362199,False,True,False
0,0.3872231025685179,0.0048410920782955575,0.3661829805884275,0.3941872305076785,0.03685982596548855,0.027076004418591235,0.00047481459860346833,0.07936636547242469,0.025895277573521395,0.08017816324479708,2.4401504816751185e-08,0.6120836406663511,-0.637421335061446,0.022892707243939,-0.6747132086375182,-0.6084194620921333,0.3908427601809952,44.98988228485034,-171.9,267.59,33.56063636363636,0.02130069873201564,33.5,33.61,2.0952899428658737e-05,3.820493834419396e-06,9.379529135679113e-06,3.917332756665982e-05,0.03151315499786283,0.004523230998284533,-0.004086213734203388,0.038551697689022994,1.7978607427640924e-05,3.2781696424696586e-06,8.048092473342702e-06,3.3612621506313634e-05,0.026129676397441143,0.004764413054703821,0.01169690437880151,0.04885177711146513,0.031542148455502246,0.004316265216895462,5.727677650062896e-05,0.03855170427660015,0.15837104072398192,-0.0005067736627369893,False,True,False
0,0.3681535073452519,0.006268541423913979,0.35690967308809335,0.38039446238581837,0.005110800900393966,0.0029732667740679573,0.0005760859242236037,0.013330125586630109,0.0038603045693405198,0.014514744183660227,4.228454889010358e-08,0.09720001633843042,-0.6712418745792349,0.02001113188288131,-0.7005938553693947,-0.6313907720881032,0.1841605426794796,25.498538654542497,-121.15,119.85,33.50054054054054,0.02275713026475395,33.45,33.53,2.437379370551908e-05,1.996363036782691e-06,9.931266143660237e-06,2.7035113391075092e-05,0.02609070734307467,0.0035504914178484405,0.019976934685123866,0.044740834774759396,2.091390120235422e-05,1.7129766428543699e-06,8.521509677656977e-06,2.3197443011399553e-05,0.03039576189785444,0.0024895991268681335,0.01238495757755454,0.03371460673889847,0.026090727814157035,0.00355048721290339,0.019976950890269383,0.04474083876765969,0.1582815149802148,-0.0005876623376623336,False,True,False
0,0.35145229313606124,0.0045680510596619065,0.3418044639120372,0.36007015785280033,0.009363523746566444,0.007731424182242733,0.00011101062659255128,0.025804825334991337,0.008475546311125173,0.027294621168972168,3.563994011024363e-08,0.14175781283934036,-0.7329240631246282,0.020674288927524334,-0.7609300436685393,-0.7008758350431215,0.16548642533936625,40.94112390894933,-155.69,232.92,33.425999999999995,0.020054970328136877,33.39,33.47,2.2270452396812755e-05,2.5624874847420868e-06,1.2689951183565858e-05,3.9725064574640946e-05,0.027475940991861,0.006132366927725876,-0.01991477900856393,0.03373799866018447,1.9109131995862014e-05,2.1987389708656706e-06,1.088859569922836e-05,3.408603871062791e-05,0.027772753662789158,0.0031955944320155487,0.01582522357131969,0.04953983031021816,0.027893240601224778,0.0038046146595486267,0.000646340845782538,0.033738008255573396,0.11764705882352942,-0.0005316141829903746,False,True,False
0,0.3412809039667135,0.003930556831764831,0.3286934641795944,0.34696100792168066,0.022244366104563176,0.015936162040040586,0.003439691381099905,0.059004008035686055,0.01591945751886258,0.0446135504593653,3.3919294595285976e-08,0.27682200005819435,-0.7809847323847962,0.013553735677538582,-0.8011079024100602,-0.7610199927701542,-0.35087054833239145,35.42847958414857,-150.36,137.38,33.38675675675675,0.014023497304826134,33.34,33.41,2.3114351760348208e-05,5.174887437277911e-06,8.827792127697988e-06,3.475943150281083e-05,0.024423178154645345,0.008833740666990914,-0.0006492894434790941,0.039229725778653454,1.9833238719950415e-05,4.44030526819581e-06,7.574675269028425e-06,2.9825283871799426e-05,0.028825152990923548,0.006453433072098273,0.01100885118004848,0.04334735152144089,0.024424722647803133,0.008829519735156938,5.5301715241986593e-05,0.03922972750318267,0.045223289994347084,9.599859599858013e-05,False,True,False
0,0.32909973310583485,0.006853013181221064,0.3195179787353989,0.34004461582492973,0.005998453276841345,0.005188620892868244,0.0004271798180986959,0.016378201225521388,0.004309967741380969,0.016736671658606428,5.628084077946571e-08,0.10210910679584664,-0.80634918395793,0.020955251433229054,-0.8340987019298747,-0.77013166789901,0.1793552036199095,26.23053858862003,-112.98,118.87,33.35418181818182,0.018492836112654783,33.33,33.39,1.8515020748597344e-05,1.7692779602944795e-06,1.6000373231452603e-05,2.1517743311263846e-05,0.03218657998802219,0.0017090255742460499,0.028923631290737765,0.03442271015589664,1.58867888755464e-05,1.5181265956445209e-06,1.372909892511402e-05,1.8463270968256787e-05,0.02308947753507764,0.002206408746294396,0.01995354276383787,0.02683407475136817,0.03218658943991819,0.0017090232827621382,0.02892364448424167,0.03442271706534345,0.14479638009049775,-0.00039158758424808935,False,True,False
0,0.31322621225186376,0.0038832325675289565,0.30560470818418906,0.32086477660560814,0.0010118791626759164,0.000708027703177531,5.9177780794020224e-05,0.003226953929047611,0.0010416219360836053,0.004388815302971907,6.556119273165573e-08,0.030203032515756095,-0.8559195841017175,0.013208027775141852,-0.8795854610843066,-0.8344129642232632,-0.26281514980214765,19.95617170524629,-62.32,101.2,33.335765765765764,0.0068156970629384165,33.31,33.34,1.661452392811938e-05,1.7485725746915765e-07,1.6552110239433728e-05,1.7103847247414853e-05,0.03373006251694938,6.530668938917171e-05,0.03304660375839058,0.03442271015589664,1.425607011181679e-05,1.5003603671251742e-07,1.4202516129428297e-05,1.4675933333742575e-05,0.02071943003484803,0.00021805877363033856,0.020641595962590898,0.02132964916134393,0.03373006962239771,6.530666242993307e-05,0.03304661095555628,0.03442271706534345,0.1628038439796495,-4.6332046332065296e-05,False,True,False
0,0.3031507471273703,0.0027046387847099143,0.29588031933397124,0.30760926495239505,0.00432786181239921,0.004760211804098936,0.00028896462410978046,0.020181099781886102,0.003983036675488454,0.016791398169422666,5.882821898020585e-08,0.10958523413002377,-0.8940135225964326,0.009046512807360586,-0.9078327509010675,-0.8800019743556173,0.14072398190045238,39.859784873766785,-210.38,130.95,33.32563636363636,0.01009380523324682,33.31,33.34,1.6531513722167465e-05,9.901451230299879e-07,1.3241688191546983e-05,2.2069480319244968e-05,0.03371673017115788,0.0008415306046024815,0.028236914773201085,0.036484196389723035,1.4184843315240094e-05,8.495927030987e-07,1.1362012903542639e-05,1.8936688172571062e-05,0.020615910718746046,0.0012347776373083223,0.01651327677007272,0.027522127950121197,0.033716737260364546,0.0008415295048882316,0.028236929747568914,0.036484201286245535,0.15837104072398192,-0.00016554335820391134,False,True,False
0,0.29863348429633624,0.003000965770399159,0.2920559979464195,0.30452057421802314,0.005138066991540518,0.003711533963813801,0.0004794517107319754,0.012753407871865907,0.003384207728238626,0.01567152197084525,5.9401757873667194e-08,0.12024639918439288,-0.9105148510543241,0.009396182617060652,-0.9289446426102121,-0.901405688185675,0.055147058823529604,42.808974508277444,-257.26,122.38,33.30747747747748,0.012538556424701159,33.29,33.34,2.2163724989160297e-05,5.610903886518775e-06,6.620844095773492e-06,3.6966379534735316e-05,0.028438619182600256,0.005612759576679845,0.0069192957428042354,0.04129188035308803,1.901755468597769e-05,4.8144286013214176e-06,5.681006451771319e-06,3.1718952689056526e-05,0.027639657399229463,0.00699717494235429,0.00825663838503636,0.046099564316453005,0.028438637439597965,0.005612747901574929,0.006919424222924346,0.0412918814346911,0.1085972850678733,-2.6325026325038546e-06,False,True,False
