,EDA_mean,EDA_std,EDA_min,EDA_max,EDA_phasic_mean,EDA_phasic_std,EDA_phasic_min,EDA_phasic_max,EDA_smna_mean,EDA_smna_std,EDA_smna_min,EDA_smna_max,EDA_tonic_mean,EDA_tonic_std,EDA_tonic_min,EDA_tonic_max,BVP_mean,BVP_std,BVP_min,BVP_max,TEMP_mean,TEMP_std,TEMP_min,TEMP_max,ACC_x_mean,ACC_x_std,ACC_x_min,ACC_x_max,ACC_y_mean,ACC_y_std,ACC_y_min,ACC_y_max,ACC_z_mean,ACC_z_std,ACC_z_min,ACC_z_max,Resp_mean,Resp_std,Resp_min,Resp_max,net_acc_mean,net_acc_std,net_acc_min,net_acc_max,BVP_peak_freq,TEMP_slope,0,1,2
0,1.2916064067494817,0.09491880773615555,0.8111303962380412,1.3607464357427492,0.7095734416739582,0.26957982937233094,0.056305512465233826,1.1257238739694422,0.5934707920047182,0.7625969422418755,1.271446059547543e-08,4.520068727556854,-1.0396522096538707,0.31030780599681657,-1.502611852759683,-0.3175292494518538,3.192622950819668,193.08277860755234,-687.52,603.23,34.222162162162164,0.11136676022294732,34.0,34.37,1.22922017925015e-05,1.423968010459231e-05,-1.544863622347148e-05,3.9725064574640946e-05,0.03175552267125708,0.01522648606782094,-0.005471008559615674,0.050944007013267414,1.0547307364366771e-05,1.2218338534355389e-05,-1.3255681720799745e-05,3.408603871062791e-05,0.015329203299224287,0.017757839882873713,-0.01926548956508484,0.04953983031021816,0.03186158310691903,0.015003053091667279,5.5301715241986593e-05,0.0509440161639041,0.09044657998869417,-0.003358195858195885,False,True,False
0,1.158170974029176,0.09535180165649719,0.7546623161795931,1.2584431108825056,0.43746507868947987,0.38215125863216926,0.03947540448325777,1.1814182697503015,0.2934018134068816,0.8617012590957753,2.4459993142045278e-08,6.739951445716743,-0.908545905953267,0.4498812342069909,-1.644549290269167,-0.4937898256860844,-3.7114083710407257,228.33537199854084,-1092.57,743.27,33.897090909090906,0.06179791651345967,33.79,34.03,2.1737439495437326e-05,1.1191306212490958e-05,-2.0966006303282724e-05,4.800111969435781e-05,0.01824183934063185,0.01446005652884125,-0.010972092446599057,0.05297140787607708,1.865178098626428e-05,9.602685379269904e-06,-1.7989853763942512e-05,4.1187296775342064e-05,0.027108050685713272,0.013956312384962396,-0.02614602155261514,0.05986062829151361,0.019050965070821897,0.013374809651917112,4.937653146605946e-05,0.05297140871920031,0.13122171945701358,-0.0017495660798413145,False,True,False
0,1.049606887054277,0.0970379741741439,0.6602416954554152,1.187598610957219,0.447582705563966,0.2986006835053559,0.039602702226058925,0.9618265510557666,0.3395974369602104,0.6641316033481285,1.4238253243092913e-08,3.998464600226983,-1.0357152745227727,0.33532656650963494,-1.54327968185506,-0.555319606562501,0.016020350480499594,141.12585996472222,-643.12,623.53,33.76144144144145,0.04140370749422139,33.68,33.84,2.7009523778713973e-05,7.197438016688436e-06,-8.827792127697988e-06,4.6345908670414436e-05,0.014702105290403812,0.013752725838539,-0.031613688409189954,0.05299279477553856,2.317548587862027e-05,6.175752097097868e-06,-7.574675269028425e-06,3.976704516239923e-05,0.03368269476927305,0.008975689827894536,-0.01100885118004848,0.05779646869525452,0.017551767914211543,0.009855053409118133,7.3077266569768e-05,0.05299279657580275,0.13566986998304126,0.000243945243945249,False,True,False
0,1.0806255448023334,0.048795611887553395,0.9028421936042994,1.1590769525882176,0.2267127466324729,0.1826961070033607,0.0023965687429567833,0.5760936216447277,0.17038830611930042,0.44873000287527437,2.717939473484421e-08,3.201734273122021,-0.7817422808750788,0.18519951105479943,-1.0624066696419532,-0.5504832995199559,0.505808823529412,154.50843983856942,-822.42,604.86,33.80372727272727,0.04137231026560993,33.75,33.89,2.7998156607494627e-05,1.2572819272453602e-05,-1.0483003151641362e-05,5.738064883003692e-05,0.0068731951909330674,0.016735068346000675,-0.009595986049092998,0.05712044562744857,2.4023780959653998e-05,1.0788090819018024e-05,-8.994926881971256e-06,4.923538924868476e-05,0.03491558647382599,0.015679152191384993,-0.01307301077630757,0.07155753267031512,0.012828606878451472,0.012751428471553958,4.6413939578095886e-05,0.05712044712644049,0.15837104072398192,-0.0011625453643802103,False,True,False
0,1.0393894362793357,0.02078209645214729,1.0049737307177096,1.0828577845236316,0.002073968122619307,0.002191979578921525,4.8919869262455274e-05,0.008428542095852849,0.0011378728394586127,0.008856742240393223,9.613590942585126e-08,0.09138186302660835,-0.6013897534437169,0.021344162173541646,-0.6369785967999892,-0.5584639387239031,-1.1434785067873319,109.13412751732801,-727.28,394.18,33.8536036036036,0.07556806435613023,33.75,34.0,3.421081517926399e-05,1.1591150570456447e-07,3.365595748684858e-05,3.475943150281083e-05,-0.0063214945091067025,0.0005384538119414449,-0.0075271480685767085,-0.0033994972166667,2.9354544366604576e-05,9.945771297688722e-08,2.8878449463170872e-05,2.9825283871799426e-05,0.042663190026300715,0.00014454945221842712,0.04197124512393483,0.04334735152144089,0.006321656497018668,0.0005384389885170878,0.00339978646600671,0.0075272830254161155,0.07239819004524888,0.002278694278694255,False,True,False
0,0.969224649125926,0.032676921495552666,0.855008283716149,1.0051304938574597,0.07144367100173317,0.06879945082376086,9.875601152341036e-06,0.18658213265720744,0.06365229031682951,0.14574370949247947,2.741304783171472e-08,1.1859070239410832,-0.7457621116383435,0.07409060359362189,-0.8464945652743083,-0.6378503429087814,0.05983041266252443,128.2134997047203,-545.71,691.01,34.15654545454546,0.07427245113430626,34.03,34.33,2.825953314663998e-05,9.273254696723687e-06,1.1034740159622485e-06,5.1863278750225675e-05,0.0060618888828927,0.019648983919421516,-0.028864817317218693,0.04886380724241221,2.4248054750691352e-05,7.956903832645127e-06,9.468344086285532e-07,4.4501217205542e-05,0.035241540617261126,0.011564372997706506,0.00137610639750606,0.06467700068278481,0.01531786055678273,0.013710211283301289,6.122689901791373e-05,0.04886380899469248,0.12210288298473713,0.0021931790005184524,False,True,False
0,0.9756234814680246,0.01660303773576134,0.9446325426433854,1.0001744846451597,0.018596362687258092,0.02827425147415633,0.0004119544835624286,0.12390221116540032,0.005706484183519642,0.01612869373129271,7.012013684970508e-08,0.09418448140389879,-0.6861054088763502,0.02371997943326765,-0.7657226430081655,-0.654817679499303,0.1629524886877829,23.646289323024146,-109.4,103.89,34.50045045045045,0.0865856106813836,34.33,34.63,1.3971928349169057e-05,8.483243757352044e-07,1.0483003151641362e-05,1.82073212633771e-05,0.03830350488633039,0.0008418902500346032,0.03166982902027635,0.043362723355428824,1.1988594497488002e-05,7.279035999085168e-07,8.994926881971256e-06,1.5622767742371126e-05,0.01742393541548114,0.0010579176162943626,0.01307301077630757,0.022705755558849988,0.038303509338498895,0.000841889727955692,0.0316698360379974,0.04336272657935418,0.13122171945701358,0.0026009126009126264,False,True,False
0,0.926256045126784,0.014912172835572972,0.9005143406662283,0.9504308201996688,0.000303442986807585,0.0003638004269879378,2.5116149161620977e-06,0.0015039816265600178,0.00021509380298909446,0.0013345409608447726,7.31774899064366e-08,0.012581345688327548,-0.7206512761283942,0.015958244614095528,-0.7458025492383942,-0.6977552003122421,0.06563595251554542,36.045233290065795,-259.22,102.06,34.467454545454544,0.09713734118527043,34.31,34.61,1.599225945192347e-05,8.408419142986485e-07,1.3793425199528107e-05,1.7655584255395975e-05,0.037658372711201586,0.0005589253332572434,0.036483528049114866,0.03992513072409637,1.3722136907403518e-05,7.214832838458955e-07,1.1835430107856916e-05,1.514935053805685e-05,0.019943424334444442,0.0010485864830705697,0.01720132996882575,0.02201770236009696,0.037658378631509885,0.000558924775467223,0.03648353257630812,0.039925135549426456,0.13114754098360654,-0.003007010346459867,False,True,False
0,0.8870084191645047,0.008357890757099867,0.8681626389871783,0.9030145719629143,0.0005165405396694398,0.0009924575987717125,1.3795073092619316e-06,0.006552507026058726,0.0009454158016497037,0.006633830941947592,8.310422621556816e-08,0.0661272932122306,-0.7628953261147698,0.009283362079470543,-0.786245022980409,-0.746163923858033,0.05162895927601818,32.62774350693916,-75.83,46.16,34.199189189189184,0.06673059997462198,34.11,34.33,1.6663206605294182e-05,2.213797959416508e-07,1.6552110239433728e-05,1.7103847247414853e-05,0.037206969495905504,0.00014475837386786097,0.037174922950908754,0.037863644490269965,1.4297842218079814e-05,1.8995463884116893e-07,1.4202516129428297e-05,1.4675933333742575e-05,0.02078014061120859,0.00027607551158170135,0.020641595962590898,0.02132964916134393,0.03720697597570749,0.0001447583327532519,0.03717492934882083,0.03786365119755569,0.12669683257918554,-0.0020078975078975125,False,True,False
0,0.8607178317478383,0.016600444273685042,0.7891539521583592,0.8881937914764471,0.0492979900715053,0.03554954208674101,0.005769721987387827,0.1151109160986189,0.03789203739260101,0.08596249757922929,2.2235169261364263e-08,0.5740339546609188,-0.8397942599580898,0.029384733044222587,-0.8839097781925342,-0.7876986632770153,-2.845876696832581,177.7345043841891,-849.75,518.27,34.110727272727274,0.03598442810283642,34.05,34.16,2.6215621658632536e-05,5.2086455667277266e-06,9.931266143660237e-06,4.6345908670414436e-05,-0.009586978642109644,0.02442276293374065,-0.03437458963210831,0.03923841420655968,2.249427922263864e-05,4.469271386175625e-06,8.521509677656977e-06,3.976704516239923e-05,0.03269264537016235,0.006495531732539517,0.01238495757755454,0.05779646869525452,0.02447320530939194,0.009427129052889846,0.0006432854897290123,0.039238419870652866,0.1085972850678733,0.0008594549511980348,False,True,False
